created,text,retweetCount
2017-07-06 10:23:41,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 10:23:18,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:23:06,RT @sunandavashisht: Paul Krugman: Demonetisation impact not as bad as some of us thought. He traveled to India to call it a disaster  http…,33
2017-07-06 10:22:59,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:22:51,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:22:42,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:22:14,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-06 10:22:12,"RT @SwachhPolitics: Nobel laureate Paul Krugman blames demonetisation, RBI, strong rupee for India's tepid growth
https://t.co/VLqNQDUfEM",2
2017-07-06 10:21:55,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 10:21:53,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:21:30,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 10:20:35,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:20:25,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:19:46,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:19:16,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 10:18:40,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 10:18:36,"Modi´s note ban can´t kill corruption, it could damage Indian economy: Paul Krugman: https://t.co/AnI4YCrzRu",0
2017-07-06 10:18:22,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:18:17,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:18:16,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:18:12,"For advocates of demonetisation, Paul Krugman blames demonetisation, RBI https://t.co/DZB5UFBCWw via @economictimes",0
2017-07-06 10:18:09,"Modi's note ban can't kill corruption, it could damage Indian economy: Paul Krugman https://t.co/EemvIBcJCO via @economictimes",0
2017-07-06 10:18:05,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 10:18:04,"#DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/rvOO0IMmIV",7
2017-07-06 10:17:25,"RT @KapilSibalteam: BJP promised 2 crore jobs but now focus is firmly on destroying livelihoods, demonetisation and ill-planned GST.
@Kapil…",74
2017-07-06 10:16:45,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:16:31,"RT @hindustanse: @Shehla_Rashid ISIS bibi at JNU after #Demonetisation no one is paying u?, so no protection? U know that disease can affec…",53
2017-07-06 10:16:05,RT @FeignShourie: #DeMonetisation Disaster Decoded by @jamewils in a thread. Nobody does it better than him! https://t.co/H9cpQVWPsN,47
2017-07-06 10:15:54,"Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate https://t.co/aJ6QumEWKN via @economictimes",0
2017-07-06 10:15:53,"RT @rishibagree: Every Congress spokie quoted Paul Krugman who went horribly wrong during demonetisation, 

Now they have to lick back thei…",349
2017-07-06 10:15:51,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:15:12,"RT @hindustanse: @Shehla_Rashid ISIS bibi at JNU after #Demonetisation no one is paying u?, so no protection? U know that disease can affec…",53
2017-07-06 10:15:07,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:15:01,Wait and watch. GST will be worse then demonetisation #acchedin https://t.co/58NtxIB0O2,0
2017-07-06 10:14:54,RT @FeignShourie: #DeMonetisation Disaster Decoded by @jamewils in a thread. Nobody does it better than him! https://t.co/H9cpQVWPsN,47
2017-07-06 10:14:31,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:14:24,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:13:42,"RT @SaffronWatch: They may call it anti-national

https://t.co/5sPkl3aOmF",4
2017-07-06 10:13:37,"RT @SaffronWatch: They may call it anti-national

https://t.co/5sPkl3aOmF",4
2017-07-06 10:13:22,"RT @KapilSibalteam: BJP promised 2 crore jobs but now focus is firmly on destroying livelihoods, demonetisation and ill-planned GST.
@Kapil…",74
2017-07-06 10:12:45,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:11:51,"RT @vasudha_ET: New window will defeat demonetisation reform, currency gone to Nepal, Bhutan will come back; govt likely to tell SC https:/…",14
2017-07-06 10:11:45,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:11:39,"RT @Nishtha__ET: New window will defeat demonetisation reform, government likely to tell Supreme Court https://t.co/ad7Oezsjlm 

@vasudha_ET",3
2017-07-06 10:11:07,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:10:51,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:09:55,RT @FeignShourie: #DeMonetisation Disaster Decoded by @jamewils in a thread. Nobody does it better than him! https://t.co/H9cpQVWPsN,47
2017-07-06 10:09:54,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:09:09,"RT @hindustanse: @Shehla_Rashid ISIS bibi at JNU after #Demonetisation no one is paying u?, so no protection? U know that disease can affec…",53
2017-07-06 10:08:42,@Tyagi27Abhishek @KiranButola1 Reformation in any sector is not bad bt 2 overbrden poor n ecnomicaly dprived in d n… https://t.co/kmMRMMLN59,0
2017-07-06 10:08:17,RT @FeignShourie: #DeMonetisation Disaster Decoded by @jamewils in a thread. Nobody does it better than him! https://t.co/H9cpQVWPsN,47
2017-07-06 10:08:11,RT @boomlive_in: What are the adverse effects of policies like Demonetisation on the poor? https://t.co/EjBk1F8SDi via @boomlive_in,3
2017-07-06 10:08:00,"RT @KapilSibalteam: BJP promised 2 crore jobs but now focus is firmly on destroying livelihoods, demonetisation and ill-planned GST.
@Kapil…",74
2017-07-06 10:07:01,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:06:43,"RT @KapilSibalteam: BJP promised 2 crore jobs but now focus is firmly on destroying livelihoods, demonetisation and ill-planned GST.
@Kapil…",74
2017-07-06 10:06:23,"@mishra_kasturi @SatpathyLive For Bhakts, ALL UNintentional ! Godhra,Demonetisation,Lynching,15lac Jumla,Vyapam, Aa… https://t.co/qNqYEGczGE",0
2017-07-06 10:06:18,"RT @rishibagree: Every Congress spokie quoted Paul Krugman who went horribly wrong during demonetisation, 

Now they have to lick back thei…",349
2017-07-06 10:06:09,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 10:06:01,"Interesting, but I also visit my bransch 1/year

Indian banks failing to grasp the opportunities from demonetisation https://t.co/IwmN8PxITo",0
2017-07-06 10:05:49,"They may call it anti-national

https://t.co/5sPkl3aOmF",4
2017-07-06 10:05:29,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:04:30,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:04:04,RT @FeignShourie: #DeMonetisation Disaster Decoded by @jamewils in a thread. Nobody does it better than him! https://t.co/H9cpQVWPsN,47
2017-07-06 10:03:59,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:02:56,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:02:22,"RT @iamrahulsharma0: @AamAadmiParty 
 👇👇
Demonetisation-death in banks.
After GST death in mall,restaurant Cz of tax
It's a draconic decisi…",251
2017-07-06 10:01:25,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:01:18,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:00:48,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 10:00:15,"#India's 6% #growth disappointing, #noteban and #RBI to blame: #PaulKrugman
https://t.co/vJW1CVg7lX
#Monetarypolicy  #Demonetisation",0
2017-07-06 10:00:01,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 09:59:38,"RT @KapilSibalteam: BJP promised 2 crore jobs but now focus is firmly on destroying livelihoods, demonetisation and ill-planned GST.
@Kapil…",74
2017-07-06 09:58:41,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:41,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:41,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:40,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:58:10,"RT @hindustanse: @Shehla_Rashid ISIS bibi at JNU after #Demonetisation no one is paying u?, so no protection? U know that disease can affec…",53
2017-07-06 09:57:13,"RT @KapilSibalteam: BJP promised 2 crore jobs but now focus is firmly on destroying livelihoods, demonetisation and ill-planned GST.
@Kapil…",74
2017-07-06 09:57:06,Why Paul Krugman is an eternal pessimist on Narendra Modi's demonetisation -… https://t.co/rMg3O1sOND #BJP #NaMo… https://t.co/zR8letKYkU,0
2017-07-06 09:57:02,"RT @giniromet: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake. 
Waiting fo…",61
2017-07-06 09:56:52,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:56:26,"Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate 

Read more at:
https://t.co/RfJiWcCw8s",0
2017-07-06 09:56:05,RT @FeignShourie: #DeMonetisation Disaster Decoded by @jamewils in a thread. Nobody does it better than him! https://t.co/H9cpQVWPsN,47
2017-07-06 09:55:53,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,183
2017-07-06 09:55:02,"RT @KapilSibalteam: Both demonetisation and GST were implemented at the stroke of midnight,it's quite possible that Modi &amp; co must have bee…",22
2017-07-06 09:54:54,"RT @INCIndia: Demonetisation is not going to make any lasting dent in corruption- Paul Krugman, Nobel Laureate  https://t.co/rLG0Dth7qB",364
2017-07-06 09:54:35,"RT @KapilSibalteam: BJP promised 2 crore jobs but now focus is firmly on destroying livelihoods, demonetisation and ill-planned GST.
@Kapil…",74
2017-07-06 09:53:51,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 09:53:29,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
2017-07-06 09:52:54,"RT @KapilSibalteam: BJP promised 2 crore jobs but now focus is firmly on destroying livelihoods, demonetisation and ill-planned GST.
@Kapil…",74
2017-07-06 09:52:43,RT @kapsology: .@narendramodi trying to bring India out of self-made disaster ~ Demonetisation https://t.co/VRo8x9fNVi,81
